fecha_venta,ven_id,anio,mes,dia_semana,prod_id,prod_nom,categoria,precio_venta,ven_cantidad,ven_descuento,ven_precio_unitario,ingreso_neto,suc_id,sucursal,usu_id,vendedor,cli_id,cliente,stock_actual,valor_stock_pendiente,utilidad_acumulada,ingreso_calculado,pct_descuento,tiene_descuento,precio_unitario_calc,es_fin_de_semana,semana_ano,mes_ano,ventas_acum_prod,ingresos_acum_prod,precio_promedio_prod,rolling_7d_cantidad,rolling_30d_cantidad,ratio_valor_stock,ratio_utilidad,top10_por_ingreso
2024-01-10,144150,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,20.0,0.0,645.33,12065.02,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,12065.02,0.07192153846153843,True,603.251,False,2,2024-01,884.0,567781.33,650.0,884.0,884.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,141792,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,49.0,0.0,631.53,27998.39,2,Psj. Alfonso,3,Vendedor2,1,Cliente Estandar,0.0,0.0,0.0,27998.39,0.12092967032967035,True,571.3957142857142,False,2,2024-01,966.0,614688.05,650.0,966.0,966.0,0.0,0.0,False
2024-01-10,126855,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,14.0,0.0,662.74,9549.45,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,9549.45,-0.04939010989010997,False,682.1035714285715,False,2,2024-01,983.0,626269.8,650.0,983.0,983.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,126683,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,3168.0,0.0,635.28,2150458.74,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,2150458.74,-0.044317569930070036,False,678.8064204545456,False,2,2024-01,4151.0,2776728.54,650.0,4151.0,4151.0,0.0,0.0,False
2024-01-10,130979,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,29.0,0.0,660.2,18661.25,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,18661.25,0.010013262599469497,True,643.4913793103449,False,2,2024-01,4180.0,2795389.79,650.0,4180.0,4180.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,131184,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,19.0,0.0,649.37,12889.55,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,12889.55,-0.043688259109311685,False,678.3973684210526,False,2,2024-01,4199.0,2808279.34,650.0,4199.0,4199.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,131162,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,22.0,0.0,644.22,14141.68,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,14141.68,0.01107132867132865,True,642.8036363636364,False,2,2024-01,4221.0,2822421.02,650.0,4221.0,4221.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,128690,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,17.0,0.0,668.01,10945.37,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,10945.37,0.009468778280542914,True,643.8452941176471,False,2,2024-01,4243.0,2836253.6,650.0,4243.0,4243.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,128921,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,46.0,0.0,635.17,28374.64,2,Psj. Alfonso,3,Vendedor2,1,Cliente Estandar,0.0,0.0,0.0,28374.64,0.051015384615384636,True,616.84,False,2,2024-01,4306.0,2875913.56,650.0,4306.0,4306.0,0.0,0.0,False
2024-01-10,130597,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,28.0,0.0,640.43,20813.11,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,20813.11,-0.14357747252747255,False,743.3253571428571,False,2,2024-01,4336.0,2898010.72,650.0,4336.0,4336.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,133208,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,14.0,0.0,648.69,8346.26,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,8346.26,0.0828285714285714,True,596.1614285714286,False,2,2024-01,4351.0,2907023.22,650.0,4351.0,4351.0,0.0,0.0,False
2024-01-10,134465,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,16.0,0.0,656.77,11468.45,2,Psj. Alfonso,3,Vendedor2,1,Cliente Estandar,0.0,0.0,0.0,11468.45,-0.102735576923077,False,716.778125,False,2,2024-01,4387.0,2930479.39,650.0,4387.0,4387.0,0.0,0.0,False
2024-01-10,128582,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,20.0,0.0,637.32,13714.13,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,13714.13,-0.05493307692307686,False,685.7065,False,2,2024-01,4412.0,2947703.46,650.0,4412.0,4412.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,132813,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,49.0,0.0,667.71,27736.67,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,27736.67,0.12914693877551026,True,566.0544897959184,False,2,2024-01,4480.0,2987493.8,650.0,4480.0,4480.0,0.0,0.0,False
2024-01-10,162221,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,22.0,0.0,657.05,13939.15,2,Psj. Alfonso,3,Vendedor2,1,Cliente Estandar,0.0,0.0,0.0,13939.15,0.025234265734265758,True,633.5977272727273,False,2,2024-01,4527.0,3017502.75,650.0,4527.0,4527.0,0.0,0.0,False
2024-01-10,162666,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,15.0,0.0,656.7,9544.7,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,9544.7,0.021056410256410182,True,636.3133333333334,False,2,2024-01,4542.0,3027047.45,650.0,4542.0,4542.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,162590,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,17.0,0.0,665.71,13135.7,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,13135.7,-0.18875113122171952,False,772.6882352941177,False,2,2024-01,4559.0,3040183.15,650.0,4559.0,4559.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,161842,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,64.0,0.0,631.88,49310.57,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,49310.57,-0.18535024038461537,False,770.47765625,False,2,2024-01,4707.0,3142972.61,650.0,4707.0,4707.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,158744,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,14.0,0.0,654.66,8878.04,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,8878.04,0.024391208791208697,True,634.1457142857143,False,2,2024-01,4725.0,3154563.05,650.0,4725.0,4725.0,0.0,0.0,False
2024-01-10,158988,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,36.0,0.0,651.83,24199.51,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,24199.51,-0.034167094017093946,False,672.208611111111,False,2,2024-01,4764.0,3180850.94,650.0,4764.0,4764.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,157942,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,65.0,0.0,643.21,47476.97,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,47476.97,-0.12371526627218937,False,730.4149230769231,False,2,2024-01,4836.0,3232696.63,650.0,4836.0,4836.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,156776,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,14.0,0.0,657.2,9329.5,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,9329.5,-0.02521978021978022,False,666.3928571428571,False,2,2024-01,4851.0,3242659.11,650.0,4851.0,4851.0,0.0,0.0,False
2024-01-10,155549,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,22.0,0.0,667.56,15906.75,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,15906.75,-0.11236013986013986,False,723.0340909090909,False,2,2024-01,4883.0,3265818.57,650.0,4883.0,4883.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,155514,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,21.0,0.0,655.33,14804.7,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,14804.7,-0.08459340659340665,False,704.9857142857143,False,2,2024-01,4904.0,3280623.27,650.0,4904.0,4904.0,0.0,0.0,False
2024-01-10,144573,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,34.0,0.0,665.61,21798.09,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,21798.09,0.013661085972850671,True,641.1202941176471,False,2,2024-01,5012.0,3352523.98,650.0,5012.0,5012.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,145709,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,14.0,0.0,664.63,10140.66,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,10140.66,-0.11435824175824175,False,724.3328571428572,False,2,2024-01,5031.0,3366027.58,650.0,5031.0,5031.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,174782,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,25.0,0.0,630.57,17385.38,2,Psj. Alfonso,3,Vendedor2,1,Cliente Estandar,0.0,0.0,0.0,17385.38,-0.06986953846153852,False,695.4152,False,2,2024-01,5088.0,3405854.07,650.0,5088.0,5088.0,0.0,0.0,False
2024-01-10,175309,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,30.0,0.0,651.27,18993.08,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,18993.08,0.025995897435897346,True,633.1026666666668,False,2,2024-01,5135.0,3437019.19,650.0,5135.0,5135.0,0.0,0.0,False
2024-01-10,172264,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,25.0,0.0,640.64,16914.13,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,16914.13,-0.04086953846153853,False,676.5652,False,2,2024-01,5167.0,3458469.15,650.0,5167.0,5167.0,0.0,0.0,False
2024-01-10,172003,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,17.0,0.0,644.17,12471.51,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,12471.51,-0.12864343891402716,False,733.6182352941177,False,2,2024-01,5190.0,3475084.7800000003,650.0,5190.0,5190.0,0.0,0.0,False
2024-01-10,171922,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,33.0,0.0,666.51,21369.56,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,21369.56,0.003750116550116489,True,647.5624242424243,False,2,2024-01,5223.0,3496454.34,650.0,5223.0,5223.0,0.0,0.0,False
2024-01-10,172708,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,20.0,0.0,658.52,11693.28,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,11693.28,0.10051692307692303,True,584.664,False,2,2024-01,5272.0,3525513.02,650.0,5272.0,5272.0,0.0,0.0,False
2024-01-10,176158,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,16.0,0.0,653.38,9074.88,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,9074.88,0.12741538461538468,True,567.18,False,2,2024-01,5288.0,3534587.9,650.0,5288.0,5288.0,0.0,0.0,False
2024-01-10,180092,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,55.0,0.0,647.33,35974.52,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,35974.52,-0.006280279720279631,False,654.0821818181818,False,2,2024-01,5346.0,3572356.19,650.0,5346.0,5346.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,180253,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,20.0,0.0,630.69,12361.94,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,12361.94,0.04908153846153842,True,618.097,False,2,2024-01,5378.0,3592032.54,650.0,5378.0,5378.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,177895,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,45.0,0.0,667.26,31275.16,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,31275.16,-0.06923623931623932,False,695.0035555555555,False,2,2024-01,5442.0,3635128.68,650.0,5442.0,5442.0,0.0,0.0,False
2024-01-10,162786,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,3419.0,0.0,669.08,2226221.08,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,2226221.08,-0.0017418858415641436,False,651.1322257970166,False,2,2024-01,8868.0,5865414.18,650.0,8868.0,8868.0,0.0,0.0,False
2024-01-10,167082,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,25.0,0.0,666.17,17431.16,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,17431.16,-0.07268676923076922,False,697.2464,False,2,2024-01,8893.0,5882845.34,650.0,8893.0,8893.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,167287,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,19.0,0.0,659.27,12685.36,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,12685.36,-0.027154655870445393,False,667.6505263157895,False,2,2024-01,8912.0,5895530.7,650.0,8912.0,8912.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,167265,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,24.0,0.0,635.06,16500.54,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,16500.54,-0.057726923076923134,False,687.5225,False,2,2024-01,8936.0,5912031.24,650.0,8936.0,8936.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,164793,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,19.0,0.0,665.06,10859.2,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,10859.2,0.12071255060728739,True,571.5368421052632,False,2,2024-01,8956.0,5923510.48,650.0,8956.0,8956.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,165144,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,14.0,0.0,649.29,8814.77,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,8814.77,0.031343956043956,True,629.6264285714286,False,2,2024-01,8970.0,5932325.25,650.0,8970.0,8970.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,165024,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,44.0,0.0,644.46,27767.95,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,27767.95,0.029092657342657317,True,631.0897727272727,False,2,2024-01,9014.0,5960093.2,650.0,9014.0,9014.0,0.0,0.0,False
2024-01-10,166700,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,27.0,0.0,654.82,18299.77,1,Casa Matriz,2,Vendedor2,1,Cliente Estandar,9.0,4915.0,4915.0,18299.77,-0.042721937321937346,False,677.7692592592592,False,2,2024-01,9056.0,5988347.28,650.0,9056.0,9056.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,170568,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,16.0,0.0,664.02,11865.52,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,11865.52,-0.14091538461538466,False,741.595,False,2,2024-01,9104.0,6020804.78,650.0,9104.0,9104.0,0.0,0.0,False
2024-01-10,164685,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,20.0,0.0,640.06,13511.28,1,Casa Matriz,2,Vendedor1,1,Cliente Estandar,9.0,4915.0,4915.0,13511.28,-0.03932923076923082,False,675.5640000000001,False,2,2024-01,9129.0,6038156.73,650.0,9129.0,9129.0,0.8401709401707965,0.9999999999997965,False
2024-01-10,168916,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,48.0,0.0,642.63,32723.26,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,32723.26,-0.048822435897435845,False,681.7345833333333,False,2,2024-01,9200.0,6086646.36,650.0,9200.0,9200.0,0.0,0.0,False
2024-01-10,53912,2024,1,Wednesday,17,2. TEFLON AGUA 1/2,FERRETERIA,650.0,26.0,0.0,652.81,14347.54,2,Psj. Alfonso,3,Vendedor1,1,Cliente Estandar,0.0,0.0,0.0,14347.54,0.1510331360946745,True,551.8284615384616,False,2,2024-01,9249.0,6116473.48,650.0,9249.0,9249.0,0.0,0.0,False
